order_date_received,accessioning_type,sample_id,arsenic_ug_g,cadmium_ug_g,lead_ug_g,mercury_ug_g,Arsenic_LOD,Cadmium_LOD,Lead_LOD,Mercury_LOD,mercury,lead,cadmium,arsenic
03/15/2021 12:27 PM,Flower,210315-022,0.0889333333333,0.131333333333,0.107666666667,3.33333333333e-05,0.042,0.016,0.042,0.016,3.33333333333e-05,0.107666666667,0.131333333333,0.0889333333333
03/15/2021 12:42 PM,Leaf/Mixed Plant Material,210314-001,0.0788666666667,0.0344,,,0.042,0.016,0.042,0.016,0.007035920626478394,0.00445021673483339,0.0344,0.0788666666667
03/19/2021 09:37 AM,Flower,210318-010,0.0809666666667,0.00296666666667,0.101833333333,,0.042,0.016,0.042,0.016,0.013702051108045414,0.101833333333,0.00296666666667,0.0809666666667
03/23/2021 03:07 PM,Flower,210322-017,0.0603666666667,0.0384666666667,0.0313333333333,0.0350333333333,0.042,0.016,0.042,0.016,0.0350333333333,0.0313333333333,0.0384666666667,0.0603666666667
03/23/2021 03:07 PM,Flower,210322-018,0.195866666667,0.0409,0.136666666667,0.208666666667,0.042,0.016,0.042,0.016,0.208666666667,0.136666666667,0.0409,0.195866666667
03/23/2021 03:07 PM,Flower,210322-019,0.0993333333333,0.0550666666667,0.00316666666667,0.0427333333333,0.042,0.016,0.042,0.016,0.0427333333333,0.00316666666667,0.0550666666667,0.0993333333333
03/26/2021 01:41 PM,Flower,210326-007,0.0847333333333,0.00233333333333,,0.00296666666667,0.042,0.016,0.042,0.016,0.00296666666667,0.0053965395438994885,0.00233333333333,0.0847333333333
03/26/2021 01:41 PM,Flower,210326-008,,0.0182666666667,0.00926666666667,0.00433333333333,0.042,0.016,0.042,0.016,0.00433333333333,0.00926666666667,0.0182666666667,0.01748489374976118
03/26/2021 01:41 PM,Flower,210326-009,,0.0481333333333,0.0293333333333,0.0066,0.042,0.016,0.042,0.016,0.0066,0.0293333333333,0.0481333333333,0.02577219738243255
03/26/2021 01:41 PM,Flower,210326-010,0.0297,0.0854,0.0228666666667,0.00706666666667,0.042,0.016,0.042,0.016,0.00706666666667,0.0228666666667,0.0854,0.0297
03/29/2021 12:00 PM,Flower,210329-007,0.0635,0.111666666667,0.0110666666667,0.00253333333333,0.042,0.016,0.042,0.016,0.00253333333333,0.0110666666667,0.111666666667,0.0635
03/29/2021 12:00 PM,Flower,210329-008,0.170333333333,0.0761666666667,0.00976666666667,0.00356666666667,0.042,0.016,0.042,0.016,0.00356666666667,0.00976666666667,0.0761666666667,0.170333333333
03/29/2021 12:00 PM,Flower,210329-009,0.0245,0.0577,0.0068,0.00233333333333,0.042,0.016,0.042,0.016,0.00233333333333,0.0068,0.0577,0.0245
04/02/2021 08:54 AM,Flower,210331-017,0.794,0.0385666666667,0.00193333333333,0.00563333333333,0.042,0.016,0.042,0.016,0.00563333333333,0.00193333333333,0.0385666666667,0.794
04/07/2021 01:09 PM,Leaf/Mixed Plant Material,210407-005,0.222666666667,0.0381666666667,0.419666666667,0.00933333333333,0.042,0.016,0.042,0.016,0.00933333333333,0.419666666667,0.0381666666667,0.222666666667
04/07/2021 01:09 PM,Flower,210407-006,,0.253333333333,0.174,0.00923333333333,0.042,0.016,0.042,0.016,0.00923333333333,0.174,0.253333333333,0.010216424922608882
04/13/2021 01:43 PM,Flower,210413-006,,0.0978333333333,0.0161666666667,0.00326666666667,0.042,0.016,0.042,0.016,0.00326666666667,0.0161666666667,0.0978333333333,0.01832210691980621
04/16/2021 03:10 PM,Leaf/Mixed Plant Material,210416-008,0.418666666667,0.0559666666667,0.250666666667,0.0232,0.042,0.016,0.042,0.016,0.0232,0.250666666667,0.0559666666667,0.418666666667
