arsenic,cadmium,lead,mercury
0.008605441673940926,0.0006446256382605236,0.001014981798645648,0.010857550660972862
0.0006801890901635641,0.00013491514010556706,0.0005183956217008956,0.009821753862368597
0.012873868727178328,0.0023431680103392196,0.0019488312536621857,0.006762946884778379
0.006189557121108365,0.002203496521604453,0.0011604022373357377,0.006637271395233781
0.011206677901114587,0.0026680245827453,0.0016211583552859254,0.01020203639681679
0.004727367186137684,0.0007032126075416039,0.0030663446236475337,0.006571401465021679
0.006063872032341058,0.006,0.016,0.009645056095867613
0.007001236826174333,0.011,0.017,0.006557414876173453
0.004830570575046858,0.008,0.022,0.010545969189643343
0.004488712279519403,0.0009555506725756869,0.082,0.0005766888706097464
0.0009267625266292417,0.00015662311878341263,0.002086522743792984,0.0028257400548155802
0.002765527957566528,0.002789174822923479,0.058,0.0012909069471353002
0.087,0.026,0.388,0.009475279071124042
0.004271748803731582,0.002063303177825329,0.08,0.006928082744873116
0.005168706448733911,0.122,0.0031192649131263368,0.004112746845636644
0.064,0.0005529875458948377,0.0018600104464340616,0.010246562299916868
0.077,0.053,0.062,0.0011777754285696473
0.183,0.003357448926087645,0.056,0.009143720178033667
0.0013800299560235293,0.0007412110861312091,0.0027292079228795943,0.002537951321312167
0.055,0.177,0.048,0.009594553782712808
0.059,0.147,0.038,0.002944889698786127
0.006732169923631402,0.001441587014238102,0.0016554681790323946,0.004726403105440407
0.013609003909899416,0.0017629250783118607,0.0016348796215388166,0.009647155083150435
0.007001131361258135,0.0019279939151748136,0.0010095044831407295,0.0031978796981763946
0.00022912458799106972,0.0026846530711416936,0.0023019334605869192,0.008377884617132455
0.006262100741992461,0.0033738685793026314,0.0037397652420124855,0.004115075119322971
0.042,0.009,0.021,0.006104744477778862
0.045,0.017,0.07,0.0004524510347870649
0.051,0.061,0.033,0.0024308433041799354
0.032,0.039,0.055,0.0049365500508737024
0.054,0.012,0.06,0.0067908502563674596
0.025,0.004,0.0014552534744304052,0.0005126890158981374
0.014712001853865363,0.0014861092810303322,0.087,0.00613121477711459
0.007353631555360888,0.001422505209239494,0.142,0.008349565456661342
0.011535424707661002,0.00289272491918981,0.0029582289894732757,0.0065748516906384636
0.29,0.04,0.156,0.008174928748938284
0.352,0.047,0.223,0.00941383064665373
0.113,0.024,0.141,0.007164836880708236
0.15,0.022,0.116,0.000914607683020261
0.089,0.031,0.133,0.0016447462148614109
0.105,0.041,0.216,0.010909100626868281
0.139,0.037,0.296,0.004852551706417342
0.138,0.037,0.22,0.008382415467901043
0.111,0.03,0.229,0.008620182350620426
0.124,0.039,0.396,0.010177040411429542
0.157,0.078,0.485,0.007113648470121248
0.07,0.022,0.096,0.0088383534273371
0.109,0.045,0.184,0.007662597492227752
0.185,0.049,0.256,0.007524673873710712
0.139,0.081,0.182,0.006092188691182151
0.123,0.13,0.077,0.004193388969263441
0.16,0.077,0.185,0.0027981998626731056
0.141,0.086,0.112,0.005843624127081292
0.135,0.028,0.097,0.0076113880055336414
0.114,0.049,0.107,0.00716395956172045
0.119,0.086,0.173,0.009084042758988426
0.128,0.065,0.118,0.00225802106098594
0.126,0.078,0.11,0.004568903282100227
0.0021977619500553143,0.0031720951557616833,0.061,0.0008476294608513881
0.010956371734618674,0.053,0.085,0.0045742370547101775
0.0022370185685787066,0.0025957357819430984,0.0029530943555753663,0.0034016365582983698
0.010942879080512112,0.0006744244493047682,0.0007263278484193196,0.004457206604113119
0.012215175682318996,0.0016119801913516997,0.0025009335041325065,0.004728701524585025
0.014861628962579827,0.0014809264127570736,0.001067622826888039,0.003911215351786454
0.010822459175328694,0.0021525598003177405,0.0016813398653707657,0.0010975331248721726
0.008698305368246336,0.0031239787018273483,0.0007449842298449432,0.007198866025620005
0.010763693628236603,0.003885800807573022,0.0020761342113097088,0.0009665634876236682
0.0024579576502013387,0.00272282122959049,0.0018638198582550838,0.010160821976762215
0.226,0.025,0.076,0.006940400119622243
0.062,0.015,0.035,0.006159835108190921
0.006638699133783263,0.001532337567583424,0.001219437791201162,0.0029228341367037846
0.006847741804574142,0.003206990094910439,0.001917904737042358,0.007781952652696253
0.0005776884337893283,0.0031999371263268833,0.0014145635658896012,0.0076513641041527775
0.063,0.068,0.001888227852348129,0.007434498453389001
0.104,0.294,0.014,3.541573026026867e-07
0.013231281278329152,0.0035539689746910312,0.005,0.006062409561552063
0.008853696176563992,0.0004190698873112004,0.004,0.001865104635414896
0.00756650999839949,0.0002449912937457701,0.0006752280928876866,0.009826768766635
0.00507906692459119,0.00232369360170857,0.065,0.005627778399766828
0.004993546393735415,0.0027423954358582257,0.004,0.00731221506044
0.011719556923246742,0.0026266617021916466,0.002685785219280228,0.006749895972867994
0.004059320743375876,0.0010833597794921497,0.005,0.008995144641260833
0.0005750687551875711,0.0008632593062165719,0.065,0.00924232621122888
0.124,0.28,0.148,0.0019177457262756828
0.011426489730256804,0.025,0.155,0.0012735316588318398
0.114,0.021,0.166,0.006422978579924271
0.082,0.011,0.06,0.004525996155483041
0.1,0.027,0.096,0.0017897999071657016
0.109,0.048,0.121,0.004264722017003458
0.149,0.037,0.152,0.005963670201317401
0.134,0.031,0.124,0.005043649047616197
0.161,0.072,0.206,0.010826265030667864
0.111,0.02,0.167,0.00962606030903151
0.089,9.341942522994184e-05,0.09,0.008141841269092641
0.033,0.007,0.009,0.003199238453895734
0.019,0.006,0.0031300393188285515,0.0024599436523518267
0.034,0.012,0.0010635905610029855,0.005978392350272002
0.010706891483513737,0.073,0.0010709624688876739,0.000630433958917828
0.0065062217114956996,0.00270306687140154,0.053,0.0010692371242599567
0.05,9.942145138696335e-05,0.052,0.0014588561278329956
0.058,0.097,0.053,0.0036613062760698736
0.162,0.076,0.0034635753636458673,0.006495086838222089
0.048,0.067,0.042,0.010718880391457906
0.011096680966874484,0.033,0.032,0.004451077647061551
0.028,0.032,0.036,0.0025095016384233297
0.018,0.01,0.048,0.0016149587406465522
0.042,0.043,0.08,0.008150941459901575
0.007058430704692846,0.018,0.025,0.008303855846737375
0.029,0.038,0.023,0.004858704590517434
0.011078751199333771,0.0006633294203870422,0.0027379806633204347,0.004280856156344453
0.034,0.044,0.085,0.0003787504944051051
0.042,0.037,0.098,0.006373301806579629
0.014223913406279338,0.032,0.043,0.005945352307254181
0.006145129932228162,0.00037439672564785554,0.00253360175585114,0.00848577378381611
0.006174472750155938,0.00399829463947458,0.0009101748071720377,0.0041797840211190655
0.014431734247263154,0.0020058390707185484,0.0005434582570338722,0.0003125982749155107
0.0075313612339593826,0.0011825920944100487,0.0017666004627861396,0.0076112833860455765
0.013807395151757752,0.0005512293900861032,0.00012668281565537986,0.008479162113931715
0.006232817659475865,0.0010085454505705763,0.0038197766292562695,0.004254559436263733
0.013637040238919566,0.0024758107513105764,0.003168661708164563,0.004827576536362745
0.085,0.046,0.1,0.008637714924093454
0.007361996842183412,0.168,0.003861384396063717,0.0034247197273965784
0.010676056636270203,0.0032024520141274867,0.132,0.00042244045176684805
0.004917315853077348,0.0018526303767370119,0.089,0.0029721879858814067
0.07,0.074,0.055,0.00559307902445183
6.527967947465819e-05,0.185,0.0034366661497906587,0.007615596753698129
0.136,0.075,7.140754830611452e-05,0.002609391745950852
0.015274323603992215,0.0023684812640243583,0.114,0.0022963021754624125
0.048,0.071,0.027,0.0038531069748794188
0.037,0.045,0.092,0.004765170020179353
0.004849063975749994,0.049,0.005,0.0036152926174456428
0.015300531086136215,0.05,0.005,0.0021766588767934796
0.009196069309343599,0.00267980960694416,0.003515249693261668,0.002503818147002006
0.008938071918973115,0.003219691544006134,0.059,0.0017046601696737846
0.0039821362545731116,0.001611004076823135,0.0008929775712841059,0.0014887284236450528
0.012120120373431213,0.0008734062634456179,0.00021675195222029675,0.009782648454219417
0.010984227521102247,0.002370127715081997,0.000392341777724702,0.00488600317309824
0.007660376264898105,0.0020468130891526156,0.0015899433778882584,0.0008741049941318514
0.058,0.003971085882769831,0.09,0.007481028932313736
0.019,0.005,0.015,0.0036274929178114553
0.039,0.011,0.03,0.010108063551597534
0.033,0.01,0.029,0.007807884672455794
0.031,0.004,0.014,0.010783491058673088
0.023,0.004,0.012,0.005836634368914953
0.03,0.014,0.079,0.007514332716862123
0.021,0.02,0.078,0.0011795015875102855
0.026,0.102,0.097,0.0019227577050198038
0.028,0.054,0.056,0.005885641764654788
0.029,0.018,0.072,0.005537587671611857
0.072,0.041,0.177,0.01030040142232631
0.082,0.032,0.066,0.01096965129132554
0.099,0.064,0.149,0.007941802982362611
0.065,0.03,0.077,0.00961097468219717
0.033,0.06,0.061,0.0023800045944540435
0.127,0.039,0.2,0.0021260159285839846
0.075,0.02,0.083,0.0038743251693911804
0.013363216804151869,0.0022125090358539735,0.0001428450684879583,0.005427800399843695
0.008152587056377236,0.003990948446783072,0.0033957783763942373,0.001960125090069881
0.0041413994807089835,0.0015639790739159594,0.003503812680520757,0.0046046277590883755
0.014114133828963728,0.003583339049299314,0.0019159488707101442,0.001865424003508846
0.004094388752979992,0.003449965066673721,0.0016665675238198548,0.01041698436891205
0.193,0.028,0.135,0.0006389521169737503
0.165,0.062,0.392,0.007013139885553214
0.126,0.023,0.175,0.003325938472867412
0.116,0.035,0.176,0.0016376441325204934
0.127,0.043,0.221,0.007146039719902519
0.009717527977440334,0.00045781857571603715,0.002106498731766896,0.0070513618127177
0.006872862352824163,0.00047252476004727706,0.002525677731235038,0.003007227551758012
0.02,0.084,0.022,0.009832337365865952
0.01134235556882386,0.003939008758675434,0.0013118568068198654,0.004798908669376255
0.013792140989030484,0.0004796394474737049,0.0026468319230503828,0.0038455755581539696
0.009134443311677405,0.0027959729425868713,0.0016371905200047467,0.004553221320674582
0.009680132234775062,0.0032583171390620203,0.0036538366388037947,0.0026016677902846045
0.165,0.247,0.309,0.0010010241532845308
0.036,0.013,0.066,0.008175943927699193
0.033,0.007,0.025,0.008899239062929784
0.067,0.019,0.04,0.005689350581231864
0.038,0.0027246891011908567,0.029,0.005926104984032449
0.0038932339068350947,0.0026880592303903886,0.00036534276140337107,0.001758815633058366
0.012507175854909989,0.0029673263154879935,0.0036953047676566895,0.0014140973192548366
0.0031025764531170934,0.0008567930754276527,0.099,0.00607787660346619
0.073,0.005,0.0022527994670935992,0.004477167042185293
0.005968590489536302,0.003220918542669351,0.105,0.00489103094305463
0.0061066881290895835,0.0015668074938301048,0.0037150671794239556,0.010481423187654729
0.0036479225617889687,0.0033807376057346894,0.0014892983205810385,0.007926468595780514
0.007786559839581566,0.0006329546851451933,0.0014341430972025014,0.004947311987861585
0.0019062576664540902,0.0034897601551117027,0.00029471673131155416,0.0004285976422378891
0.011031073195376934,0.0029402548280253182,0.00034480065904054016,0.010694829456877308
0.015959608155526547,0.0037624173088367037,0.0033458324203708176,0.005336164132116359
0.008511133056390608,0.001963705262467581,0.0010058706626706261,0.007808400583352811
0.0005653543028195127,0.0013919995091368086,0.0016605165342632663,0.0029929294306576776
0.0006580610574349137,0.00011484371728487109,0.0025601606220702756,0.0004515098192320882
0.048,0.033,0.069,0.00915123272011452
0.081,0.03,0.125,0.009679906724104986
0.081,0.028,0.086,0.005272259975169244
0.148,0.042,0.186,0.007362240918571074
0.161,0.073,0.185,0.011
0.178,0.114,0.24,0.012
0.044,0.026,0.055,0.009971919613800263
0.061,0.102,0.042,0.005404248674468505
0.02,0.005,0.007,0.008833128453337384
0.031,0.0018099243067155367,0.007,0.005187956142715934
0.037,0.004,0.006,0.0031685296322858077
0.042,0.003775929420644519,0.044,0.008591515304227818
0.024,0.006,0.009,0.0018109600520993525
0.032,0.005,0.009,0.004696585701707955
0.028,0.008,0.013,0.0012999947520522773
0.059,0.016,0.01,0.0010894564246583288
0.049,0.006,0.013,0.001116975054227741
0.054,0.006,0.011,0.010718325084826955
0.069,0.014,0.037,0.002657841571218472
0.042,0.004,0.005,0.010675010907762178
0.051,0.004,0.006,0.0017609637691193107
0.058,0.015,0.02,0.004732937985872441
0.054,0.006,0.01,0.003460715007377974
0.058,0.005,0.016,0.006084123683716516
0.053,0.013,0.025,0.008111096247920752
0.067,0.04,0.027,0.008890857626926412
0.035,0.006,0.008,9.084940272436481e-05
0.063,0.017,0.024,0.0016272054689225857
0.056,0.017,0.014,0.0036300818510183078
0.049,0.01,0.032,0.0017706327178290484
0.06,0.055,0.011,0.001703281768778257
0.07,0.005,0.016,0.0008801245721210309
0.054,0.045,0.008,0.010977907997222387
0.053,0.006,0.007,0.009694338385665665
0.053,0.01,0.008,0.007488989092753172
0.068,0.016,0.01,0.003876594806033457
0.064,0.014,0.011,0.004720060082141684
0.083,0.033,0.01,0.008426872137936808
0.148,0.078,0.021,0.00631839621478047
0.012786772447166774,0.051,0.0027775194877725884,0.006522009123197599
0.013645493860494188,0.00013775150038389938,0.002880797852831203,0.003384266621772735
0.006628816652404049,0.0012404956298373015,0.001765863309274482,0.0021646256039570878
0.04,0.009,0.006,0.008591382376481896
0.028,0.01,0.022,5.2378082331280715e-05
0.054,0.026,0.104,0.0042454049246367295
0.033,0.012,0.063,0.010949138450822743
0.048,0.041,0.088,0.003977433839780404
0.066,0.076,0.095,0.003160739942390396
0.037,0.037,0.061,0.010388225998729862
0.147,0.363,0.253,0.0015484854561241327
0.051,0.065,0.102,0.018
0.068,0.076,0.104,0.006449100627577713
0.003757368234567661,0.0010571712561322406,0.0020669336563757285,0.007526030233222133
0.006032647828430252,0.0025083236801555766,0.0012042719616970304,0.0001398899060062344
0.005565866678392269,0.000596032541887618,0.0008951113994777193,0.00807984584295281
0.013380124586983302,0.0036880618560270143,0.0013077452581716647,0.008593938483596556
0.027,0.025,0.026,0.0002471982141489929
0.079,0.042,0.022,0.005836578264794932
0.018,6.581516764812622e-05,0.006,0.004523989898190366
0.137,0.031,0.007,0.009449117059601024
0.072,0.023,0.012,0.007382652100526321
0.01596992376262184,0.00046831252514009235,0.0032538265838146668,0.010920710551615198
0.008805798370891018,3.7848643987292265e-05,0.0035107563294269504,0.0007757872807937008
0.009463406636994538,0.0013397449784805407,0.0030117926238877337,0.005076798529110194
0.0069217350892242105,0.0030151543570392006,0.001130750544180521,0.0032681810735520895
0.005387024173885184,0.003946327167160777,0.001597172617167884,0.0036391591573946263
0.011329932592801214,0.0017698618040063413,0.0018914080814141211,0.0017192461418835806
0.0026108084373992852,0.0016741795627228725,0.0008109470957838445,0.0066120061297925475
0.014430818963565082,0.0020765722290907113,0.001737391344370824,0.008027805033376748
0.010985882537802711,0.0006924699657406186,0.0024243314893795356,0.009965111839284202
0.003539183335312023,0.0023724451631694193,0.0007894079190822172,0.0019609592233738524
0.157,0.045,0.211,0.00517393722929684
0.005570413122579444,0.085,0.032,0.0022835121535737554
0.0011322003225120926,0.06,0.038,0.0012393757736491727
0.024,0.032,0.051,0.006275418983463067
0.009778761714743353,0.003348751997488315,0.0009674014010370083,0.007025911616968351
0.01189777512027224,0.0023870635757690622,0.0035770202710627124,0.006202951632520208
0.005918791378159075,7.155795196552672e-05,0.0032171180353236114,0.009364480417780692
0.078,0.392,0.038,0.0073197729905010835
0.087,0.014,0.106,0.009891924132202617
0.1,0.015,0.145,0.006044712087233494
0.062,0.045,0.102,0.0009251438337711932
0.004807656648664597,0.001069573655127455,0.00043703795148397216,0.0059854133571107145
0.021,0.036,0.062,0.003306956965017373
0.047,0.015,0.075,0.008266762840817735
0.008158722091075467,0.081,0.003925824025656073,0.009377422229617398
0.014277838803308919,0.083,0.003123224472344513,0.010507309636664103
0.0037113838528785035,0.003069352947129526,0.0010810731325007303,0.01009939075690651
0.252,0.128,0.379,0.015
0.06,0.237,0.071,0.002211929647646545
0.095,0.233,0.13,0.006378796678615828
0.069,0.507,0.063,0.0028847605238548524
0.0056489580330916,0.0031380350320116134,0.0038977903566890753,0.004441158364007798
0.01455008487329677,0.00039366467804924674,0.0019211644322031894,0.010029136012897774
0.006787039133299556,0.0012139149516185532,0.0023467837210994678,0.010375358526685566
0.0035215408475410682,0.0018819434936953173,0.003693203321282081,0.0051535285919321
0.049,0.117,0.051,0.0074263909766386065
0.168,0.033,0.14,0.008294152481317433
0.122,0.038,0.153,0.0004946179786478916
0.01297177666361912,0.003045222473357894,0.0011938750730489383,0.0034438032285701945
0.0013758802649424667,8.02802690623512e-05,0.0031125043339083245,0.001371195488838325
0.031,0.003877129288222486,0.012,0.0020023514240298254
0.126,0.032,0.328,0.000274258413907124
0.123,0.007,0.095,0.00424816973614085
0.067,0.004,0.0024458550915757147,0.004966069750878621
0.006824742421132539,0.001827398420801619,0.002682997678928555,0.004235307934101889
0.005170235255473536,0.0007393922440255998,0.0016044636844491406,0.005526675374778383
0.007921522859046404,0.002636767294318502,7.700173630897922e-07,0.009763424887040281
0.010844202690665746,0.002351885285809237,0.002370017964324069,0.0027118370180092602
0.0004504902602857328,0.002083415224110298,0.0016767260311911425,0.004154644412794358
0.026,0.023,0.048,0.00023844220351590392
0.038,0.043,0.028,0.0018542953711870617
0.034,0.018,0.0017758044808857832,0.00976230847301341
0.048,0.007,0.0024588302812243103,0.007145748342246317
0.055,0.002335130854537436,0.055,0.0041271172408195115
0.011768776452701553,0.0003289788676138636,0.0027536842541540955,0.010282819157702511
0.0011235526833067357,0.00013245121984262198,0.0021687946762054223,0.0006308636095984863
0.11,0.065,0.136,0.0029212148244660363
0.033,0.028,0.03,0.0012807026576233318
0.056,0.028,0.03,0.0034035685747876047
0.002225903822416747,0.0020747922238088475,0.002507159092355072,0.007355118915137876
0.010757051539386405,0.000663987942081,0.0005263838501859435,0.00952619724165014
0.043,0.009,0.049,0.0071962702893201645
0.033,0.0005660529927318727,0.0007429343215788596,0.601
0.026,0.007,0.003905652229539555,0.501
0.027,0.007,0.00042316843640829527,0.51
0.032,0.005,0.012,0.0021948208193573867
0.029,0.0034929135653119768,0.012,0.0027238566160507163
0.027,0.005,0.018,0.00892989224471573
0.033,0.003345864365617043,0.009,0.0030558995417400143
0.029,0.0011678813977156878,0.011,0.010271147323896047
0.031,0.006,0.019,0.0016201435956962659
0.031,0.002684140260866123,0.009,0.004716568890603779
0.034,0.0004164327387226101,0.015,0.0036286202172535627
0.025,0.005,0.013,0.003931325876662543
0.031,0.008,0.0018507039469546106,0.074
0.0033438262689789422,0.003094624281379111,0.002387837176205569,0.00566145644174705
0.059,0.012,0.028,0.002922475134596864
0.008097897760791272,0.0012214634195782713,0.0035398925292564466,0.010725381408710419
0.004957390812582121,0.003928451486465207,0.0023854574226172503,0.009328804989013522
0.0023328149300449255,0.0028553041584101686,0.0023407765332087633,0.0027945255445442994
0.01259360633973384,0.0007006594596216105,0.0008848862965271298,0.005657232454680336
0.042,0.02,0.132,0.003197038932660337
0.010524067176974327,0.0017907758752131583,0.0004786240374199164,0.008954676841916104
0.138,0.003207695195297537,0.184,0.004320936853712418
0.169,0.0035821749441994322,0.211,0.006092935091272869
0.013736231422104379,0.0024383011294136342,0.0015467333563093115,0.004313590540880833
0.057,0.057,0.048,0.008662452261992271
0.049,0.066,0.023,0.006378184402307598
0.06,0.048,0.04,0.003975815985502598
0.057,0.118,0.049,0.0022568814408341323
0.066,0.089,0.075,0.003675742778759267
0.02,0.013,0.015,0.00861165568848164
0.05,0.005,0.037,0.010829637242205557
0.041,0.005,0.077,0.0020332314276896783
0.029,0.0030643120985253524,0.006,0.005397391935611203
0.015720889641199547,0.0014934503688197728,0.0010571635019432212,0.0045921646459345135
0.0011497302381116815,0.003601122256093081,0.00013338203695891117,0.0033110099902581426
0.001038765761094128,0.001827109072758773,0.0031645471889464385,0.008873932012700123
0.005634806245008206,1.235729054679613e-05,0.0017609366513774041,0.002971436264778349
0.00035970133306332565,0.0018725248951957042,0.0012201111547871589,0.004961797466664208
0.0006722680726639379,0.0033701448211913678,0.0021461936859680213,0.009625341800094105
0.025,0.0036703420142595233,0.003289896348447102,0.002029268686344549
0.019,0.0016859583807399697,0.0025939310385648027,0.0003187572788626732
0.026,0.001015105602580858,0.012,0.010234497181596688
2.19,0.415,3.659,0.010463575957255247
0.004823615549853219,0.0023699437739924624,7.409290081844499e-05,0.008984958474058589
0.0018854075525369717,0.0004593192194667282,7.55320363382861e-05,0.009809773553628165
0.0036399308077157996,0.003047172656771895,0.0008462097227358374,0.009438551497546934
0.193,0.03,0.116,0.001987742300297378
0.093,0.009,0.046,0.002256204985641568
0.093,0.007,0.043,0.010895099707642743
0.006771393498468479,0.0008262096015823767,0.0019514364077048145,0.008653051256633097
0.117,0.047,0.06,0.006750788312488814
0.035,0.041,0.029,0.003128801400179918
0.069,0.029,0.042,0.001458232255488986
0.038,0.067,0.033,0.0013405135589699018
0.078,0.028,0.066,0.0023452323153399035
0.059,0.019,0.05,0.0006245031528595074
0.032,0.038,0.026,0.004144794855037123
0.064,0.023,0.064,0.0019396778909837366
0.035,0.025,0.044,0.003939579003015312
0.059,0.005,0.026,0.002442768768707321
0.053,0.004,0.028,0.0007407726650129987
0.053,0.0009620902355024111,0.021,0.0022605711133485812
0.067,0.005,0.025,0.0013917848113929392
0.059,0.007,0.031,0.0010931114403923965
0.053,0.009,0.021,0.004084156799414511
0.059,0.009,0.018,0.0011937819122061584
0.054,0.006,0.021,0.0023036592617006273
0.041,0.015,0.018,0.004298740206652258
0.049,0.011,0.021,0.004490453061254499
0.039,8.97562418564073e-05,0.023,0.0017985950484563095
0.047,0.006,0.027,0.0008066880386285952
0.053,0.02,0.021,0.0034150192956524245
0.056,0.016,0.03,0.004686621671874411
0.047,0.006,0.029,0.002603595171282395
0.051,0.005,0.033,0.00124534725909834
0.059,3.0064957516380053e-05,0.023,0.004327497838409562
0.046,0.0005752634841252286,0.016,0.0003915511343632727
0.052,0.006,0.016,0.0029415002256670485
0.046,0.005,0.023,0.004733759192519553
0.196,0.026,0.299,0.0012507663277564452
0.169,0.061,0.299,0.00029652559812534505
0.024,0.001,0.005,0.004283941922541893
0.019,0.001,0.075,0.0031933621110265824
0.022,0.001,0.026,0.004687685047780369
0.022,0.006,0.05,0.0010430578215541637
0.018,0.005,0.033,0.004347806877429269
0.015,0.005,0.017,0.0016716093335646127
0.047,0.005,0.008,0.126
0.046,0.002,0.003,1.1917525562953336e-05
0.041,0.005,0.001,0.0010914461392031655
0.007,0.005,0.004,0.003622464757568725
0.104,0.096,0.069,0.0005575598094483786
0.075,0.023,0.012,0.003792578684153894
0.068,0.035,0.057,0.0001298692779338395
0.026,0.032,0.044,0.0008840592999479513
0.021,0.02,0.035,0.004906530489045563
0.019,0.043,0.034,4.2512638251767656e-05
0.037,0.001,0.003,0.004023345816806919
0.038,0.000324437542400761,0.002,0.0033571301727573187
0.139,0.054,0.177,0.006
0.154,0.054,0.172,0.006
0.136,0.048,0.157,0.005
0.129,0.047,0.153,0.007
0.073,0.004,0.011,0.0014192635063401532
0.047,0.004,0.001,0.00176511434970195
0.112,0.143,0.12,0.004976486913409799
0.072,0.086,0.058,0.002593173095839463
0.098,0.137,0.083,0.003689758213440786
0.065,0.181,0.06,0.004335157148593196
0.06,0.124,0.051,0.004821986177686448
0.055,0.165,0.042,0.0007726096945821104
0.026,0.0009078521293703027,0.003,0.001366144240282573
0.044,0.033,0.009,0.0025294622288616
0.036,0.032,0.003,0.0031009329813583885
0.048,0.035,0.005,0.0003653479321520725
0.04,0.002,0.015,0.004249483741272304
0.028,0.009,0.009,0.002708784498227919
0.051,0.003,0.016,0.0007457107541819197
0.049,0.008,0.02,0.002765851859712961
0.047,0.004,0.018,0.004578958699155068
0.041,0.005,0.03,0.003626101529343403
0.048,0.006,0.017,0.004408901676426793
0.071,0.011,0.041,0.0006814623069796172
0.07,0.186,0.013,0.0037294096388161713
0.081,0.124,0.021,0.003607844641042797
0.078,0.121,0.032,0.004950251892425486
0.059,0.07,0.014,0.001842129623667207
0.173,0.271,0.366,0.014
0.143,0.081,0.133,0.008
0.196,0.118,0.202,0.015
0.039,0.035,0.021,0.002096761469371385
0.0008246445940373872,0.034,0.047,0.0018944942509413305
0.051,0.033,0.025,0.00475882972032331
0.025,0.002,0.006,0.000784358341323328
0.011,0.002,0.006,0.0016047195655193836
0.017,0.0004468277271502191,0.011,0.0025004915642960752
0.011,0.003,0.012,0.00033332976959256355
0.002739073842290827,0.0007223520452364366,0.006,0.004652278404580363
0.006,0.004,0.003,0.0030741885691599985
0.002358830355658389,0.002,0.01,0.004833134862933385
0.014,0.002,0.005,0.0027069132600707835
0.005,0.0006325695513128292,0.009,0.00392764481994906
0.001343069280063348,0.000918974335357573,0.006,0.003479009783671734
0.0010845661685536662,0.007,0.023,0.003250061441379397
0.015,0.047,0.04,0.007
0.092,0.025,0.119,0.008
0.027,0.026,0.001,0.011
0.009,0.003,0.019,0.001395823266522968
0.0009754713574817126,0.002,0.0008472296983398662,0.003882284083781343
0.014,0.002,0.032,0.002097337114510054
0.004,0.001,0.002,0.002002644370193294
0.005,0.001,0.00017450102224990637,0.0018634381172432312
0.014,0.002,0.0007612645662905603,0.0011905712171317669
0.0013029272334381904,0.002,0.0002627235448288071,0.0026968790643081835
0.043,0.044,0.047,0.001766620343431339
0.136,0.509,0.098,0.0018848943589134038
0.121,0.333,0.103,0.004261617624457852
0.101,0.171,0.078,0.000456432086796435
0.046,0.00013146343893655132,0.004,0.002294664801756833
0.041,0.002,0.003,0.00010043878907686432
0.033,0.001,0.006,0.0014060161274946704
0.055,0.001,0.013,0.007
0.047,0.00043582934936392905,0.005,0.005
0.05,0.005,0.008,0.0019146496739200615
0.051,0.003,0.012,0.007
0.051,0.002,0.01,0.008
0.04,0.004,0.012,0.000705045092285499
0.029,0.000841525497802862,0.009,0.0008143474827945819
0.05,0.002,0.006,0.007
0.047,0.004,0.016,0.006
0.041,0.006,0.007,0.006
0.057,0.002,0.011,0.007
0.052,0.004,0.022,0.0018582228765005866
0.033,0.00038874243272514307,0.004,0.003942714516228546
0.036,0.001,0.004,0.002594863487880748
0.049,0.0009780934789412343,0.006,0.0008569311131220281
0.129,0.007,0.019,0.001063727175778725
0.115,0.12,0.055,6.35012398150464e-05
0.104,0.179,0.064,0.01
0.145,0.112,0.15,0.007
0.109,0.136,0.093,0.009
0.086,0.021,0.024,0.00252831404747347
0.102,0.008,0.048,0.004806227696518347
0.105,0.021,0.067,0.0006983741944679483
0.11,0.021,0.158,0.004076386102010524
0.028,0.002,0.002,0.0004708619196209141
0.039,0.004,0.002,1.067
0.078,0.006,0.017,1.084
0.04,0.003,0.00011462320592466547,0.305
0.047,0.003,0.001,0.335
0.044,0.002,0.002,0.953
0.029,0.002,0.002,0.263
0.028,0.002,0.001,0.0028574801426293635
0.03,0.001,0.003,0.0022539014176860225
0.027,0.002,0.003,0.0014374455884772236
0.031,0.002,0.002,0.0017269933918777347
0.044,0.002,0.003,0.082
0.146,0.574,0.098,0.00045806790856817826
0.132,0.426,0.094,0.00395726044452438
0.075,0.25,0.059,0.0003856518923182778
0.127,0.727,0.073,0.003337045408740097
0.122,0.148,0.095,0.0005151435658648323
0.087,0.119,0.055,0.0008495905251375662
0.045,0.01,0.013,0.0012244115873846423
0.048,0.011,0.012,0.0009354836725887483
0.03,0.002,0.002,0.002259997127245061
0.059,0.115,0.022,0.0038565007431736772
4.664,0.035,0.626,0.004043572697392979
0.471,0.069,0.561,0.006
4.197,0.043,0.573,0.00013982462359378445
0.053,0.015,0.019,0.00015741354151021015
0.072,0.009,0.054,0.00037045543048711883
0.088,0.011,0.059,0.003540893652808215
0.027,0.003,0.006,0.0010186576056381413
0.03,0.002,0.003,0.003280639617216785
0.094,0.001,0.005,0.0049102684904619295
0.059,0.002,0.012,0.0005940135848097655
0.064,0.002,0.012,0.0006029348517643495
0.084,0.008,0.045,0.004530564912203908
0.084,0.008,0.024,0.00011707844510943976
0.081,0.008,0.03,0.0006384055857532178
0.034,0.002,0.003,0.004537711314728501
0.027,0.003,0.027,0.004643731281247961
