,order_date_received,accessioning_type,sample_id,arsenic_ug_g,cadmium_ug_g,lead_ug_g,mercury_ug_g
572,08/18/2021 11:10 AM,Topical,210817-026,,0.0194666666667,0.0268333333333,0.0098
573,08/18/2021 12:16 PM,Tincture,210817-005,,0.0336666666667,0.0346333333333,0.0214666666667
574,08/19/2021 01:18 PM,Distillate,210819-009,,0.0378,0.0358,0.0200333333333
575,08/19/2021 01:18 PM,Kief / Hash,210819-010,,0.0502333333333,0.0660666666667,0.0222666666667
576,08/19/2021 01:18 PM,Kief / Hash,210819-011,0.0757,0.0645,0.112,0.0214
577,08/19/2021 01:18 PM,Kief / Hash,210819-012,0.203,0.0818,0.0920333333333,0.0214333333333
578,08/19/2021 01:18 PM,Kief / Hash,210819-013,0.1175,0.0533,0.0636666666667,0.0185666666667
579,08/19/2021 01:18 PM,Kief / Hash,210819-014,,0.0414,0.0602,0.0181333333333
580,08/19/2021 08:34 AM,Flower,210817-004,0.0447666666667,0.0339666666667,0.0128666666667,0.00916666666667
581,08/19/2021 09:11 AM,Tincture,210819-008,,0.0323333333333,0.0335,0.0191
582,08/19/2021 10:14 AM,Concentrate,210818-006,,0.0351333333333,0.0331333333333,0.0179
583,08/23/2021 01:10 PM,Kief / Hash,210823-011,0.0417,0.0608,0.154333333333,0.0485666666667
584,08/23/2021 01:10 PM,Isolate,210823-012,0.0073,0.0437,0.0421666666667,0.0432333333333
585,08/23/2021 02:24 PM,Leaf/Mixed Plant Material,210820-010,0.00146666666667,0.0306,0.0327333333333,0.0236333333333
586,08/23/2021 02:24 PM,Leaf/Mixed Plant Material,210820-011,0.0638666666667,0.0423333333333,0.133666666667,0.0268
587,08/24/2021 08:23 AM,Flower,210823-016,0.0579666666667,0.0277333333333,0.0263333333333,0.0224
588,08/25/2021 01:03 PM,Tincture,210824-003,0.0004,0.00856666666667,,0.0132666666667
589,08/26/2021 02:39 PM,Capsules,210826-021,,0.0086,,0.0087
590,08/26/2021 02:39 PM,Capsules,210826-022,0.00166666666667,0.0076,,0.00786666666667
591,08/26/2021 02:39 PM,Capsules,210826-023,0.00533333333333,0.0076,,0.00726666666667
592,08/26/2021 02:39 PM,Capsules,210826-024,0.0106333333333,0.0083,,0.0078
593,08/26/2021 02:39 PM,Capsules,210826-025,0.0044,0.00863333333333,,0.0077
594,08/26/2021 10:34 AM,Isolate,210825-002,,0.0144,,0.0193
595,08/26/2021 10:34 AM,Tincture,210825-003,0.0037,0.00866666666667,,0.0109
596,08/26/2021 10:34 AM,Tincture,210825-004,,0.00856666666667,,0.00996666666667
597,08/27/2021 04:08 PM,Concentrate,210827-007,0.0034,0.0061,0.0345,0.0105333333333
598,08/27/2021 09:58 AM,Distillate,210826-027,0.0151666666667,0.00393333333333,0.0340666666667,0.00816666666667
599,08/27/2021 12:49 PM,Flower,210826-029,0.0534,0.0761666666667,0.130666666667,0.0069
600,08/27/2021 12:49 PM,Flower,210826-030,0.0621333333333,0.0837666666667,0.115333333333,0.00733333333333
601,08/27/2021 12:49 PM,Flower,210826-031,0.0388666666667,0.121333333333,0.0672,0.00763333333333
602,08/27/2021 12:49 PM,Flower,210826-032,0.0602,0.111666666667,0.0857,0.00776666666667
603,08/27/2021 12:49 PM,Flower,210826-033,0.0471666666667,0.0788666666667,0.134666666667,0.00733333333333
604,08/27/2021 12:49 PM,Flower,210826-034,0.0435666666667,0.116,0.0948,0.00823333333333
605,08/27/2021 12:49 PM,Flower,210826-035,0.0457333333333,0.0657,0.123333333333,0.00706666666667
606,08/30/2021 02:25 PM,Isolate,210825-001,0.0379,0.00703333333333,0.0348666666667,0.0113
607,08/30/2021 02:26 PM,Tincture,210826-026,0.017,0.0731,0.0405333333333,0.0077
608,08/31/2021 09:19 AM,Flower,210830-017,0.0363333333333,0.0163666666667,,0.00373333333333
609,08/31/2021 11:12 AM,Concentrate,210830-018,,,,0.000633333333333
610,08/31/2021 11:21 AM,Isolate,210830-020,,,0.0022,
611,08/31/2021 11:25 AM,Tincture,210830-016,,,,
612,09/01/2021 12:25 PM,Flower,210831-021,,0.137,,0.0015
613,09/01/2021 12:25 PM,Flower,210831-022,0.00396666666667,0.0118,,0.000933333333333
614,09/07/2021 01:03 PM,Distillate,210907-028,0.0144,0.00783333333333,0.0437,0.0247333333333
615,09/07/2021 02:25 PM,Flower,210907-030,0.0602666666667,0.0432666666667,0.0955,0.0156333333333
616,09/07/2021 02:25 PM,Flower,210907-031,0.0545333333333,0.0553666666667,0.0807333333333,0.0159666666667
617,09/07/2021 02:25 PM,Flower,210907-032,0.118666666667,0.0221,0.144666666667,0.0162
618,09/09/2021 01:55 PM,Tincture,210908-015,0.0240666666667,0.00433333333333,0.0206666666667,0.0115666666667
619,09/09/2021 02:04 PM,Leaf/Mixed Plant Material,210902-008,0.144,0.0659666666667,0.549,0.0144
620,09/09/2021 09:25 AM,Other,210907-009,0.0134666666667,0.0148,0.0507,0.0152666666667
621,09/09/2021 09:25 AM,Other,210907-010,0.0180666666667,0.0128666666667,0.0841333333333,0.0154
622,09/09/2021 10:08 AM,Isolate,210908-003,0.0490333333333,0.00733333333333,0.0376,0.0204666666667
623,09/10/2021 09:11 AM,Cartridge/solid matrix,210909-036,,,0.0497666666667,
624,09/10/2021 10:14 AM,Concentrate,210910-004,,,0.428,
625,09/10/2021 11:51 AM,Isolate,210907-035,,,,
626,09/10/2021 11:51 AM,Concentrate,210907-036,,,0.0176,
627,09/10/2021 11:51 AM,Tincture,210907-037,,,0.0163333333333,
628,09/10/2021 11:51 AM,Tincture,210907-038,,,0.00893333333333,
629,09/10/2021 11:51 AM,Tincture,210907-039,,,0.00486666666667,
630,09/10/2021 11:51 AM,Tincture,210907-040,,,,
631,09/10/2021 11:51 AM,Tincture,210907-041,,,0.000866666666667,
632,09/10/2021 11:51 AM,Tincture,210907-042,,,,
633,09/10/2021 11:57 AM,Isolate,210910-002,,,0.0525,
634,09/10/2021 11:58 AM,Kief / Hash,210910-001,,,0.0377666666667,
635,09/13/2021 11:32 AM,Capsules,210912-001,0.0265666666667,0.003,0.0406666666667,0.0135333333333
636,09/13/2021 11:32 AM,Flower,210912-002,0.0724333333333,0.0609666666667,0.0705333333333,0.0161666666667
637,09/13/2021 12:34 PM,Capsules,210913-003,0.0441666666667,0.00203333333333,0.04,0.014
638,09/13/2021 12:34 PM,Capsules,210913-004,0.0352,0.00193333333333,0.0410666666667,0.0133333333333
639,09/13/2021 12:34 PM,Flower,210913-005,0.0806,0.123333333333,0.0317666666667,0.0165
640,09/13/2021 12:34 PM,Flower,210913-006,0.033,0.0880333333333,0.0318666666667,0.0159666666667
641,09/14/2021 12:27 PM,Concentrate,210913-022,,0.0072,0.0734,0.0238333333333
642,09/15/2020 01:47 PM,Isolate,200915-024,,,,
643,09/15/2020 01:47 PM,Isolate,200915-025,,,,
644,09/15/2020 01:47 PM,Concentrate,200915-026,,,,
645,09/15/2020 01:47 PM,Isolate,200915-027,,,,
646,09/15/2020 01:47 PM,Concentrate,200915-028,,,,
647,09/15/2020 10:03 AM,Isolate,200915-010,,,0.0001,0.016
648,09/15/2021 01:31 PM,Kratom powder,210915-007,0.294333333333,0.0423333333333,0.46,0.0246333333333
649,09/15/2021 01:31 PM,Kratom powder,210915-008,0.341,0.0368666666667,0.68,0.0220333333333
650,09/15/2021 01:31 PM,Kratom powder,210915-009,0.358333333333,0.0316,0.583333333333,0.0273
651,09/15/2021 01:31 PM,Kratom powder,210915-010,0.302,0.0309,0.911666666667,0.0246333333333
652,09/15/2021 01:31 PM,Kratom powder,210915-011,0.419,0.0446666666667,0.886,0.0238666666667
653,09/15/2021 01:31 PM,Kratom powder,210915-012,0.175,0.0372,0.201333333333,0.0201333333333
654,09/16/2020 01:56 PM,Isolate,200916-078,,,,
655,09/16/2020 02:11 PM,Flower,200916-079,,,,
656,09/16/2020 02:25 PM,Flower,200916-080,,,,
657,09/16/2021 01:03 PM,Isolate,210916-011,0.0168666666667,0.0035,0.0652,0.0258666666667
658,09/16/2021 11:48 AM,Concentrate,210915-024,,0.00416666666667,0.0711666666667,0.0268333333333
659,09/16/2021 11:48 AM,Concentrate,210915-025,0.0277333333333,0.00336666666667,0.0640333333333,0.0236666666667
660,09/17/2020 01:08 PM,Concentrate,200917-020,,,,
661,09/17/2020 01:08 PM,Concentrate,200917-021,,,,
662,09/17/2021 02:05 PM,Flower,210917-038,0.294666666667,0.0321,0.844333333333,0.0211333333333
663,09/17/2021 02:05 PM,Flower,210917-039,0.267666666667,0.0133333333333,0.178666666667,0.0157333333333
664,09/17/2021 02:05 PM,Flower,210917-036,0.0042,0.0268666666667,0.0528333333333,0.0171
665,09/17/2021 02:05 PM,Flower,210917-037,0.0131666666667,0.0205666666667,0.0667666666667,0.0153
666,09/17/2021 08:48 AM,Flower,210915-023,0.185333333333,0.0220333333333,0.038,0.0135666666667
667,09/18/2020 03:12 PM,Flower,200918-014,0.35,,,
668,09/18/2020 03:20 PM,Flower,200918-015,,,0.476,
669,09/18/2020 03:20 PM,Flower,200918-016,0.342,,0.72,
670,09/18/2020 03:20 PM,Flower,200918-017,0.314,,0.81,
671,09/18/2020 10:16 AM,Topical,200918-010,,,,
672,09/18/2020 10:16 AM,Topical,200918-011,,,,
673,09/18/2020 11:26 AM,Flower,200918-012,0.208,,,
674,09/18/2020 11:26 AM,Flower,200918-013,,,,
675,09/20/2021 08:44 AM,Edible (Candy),210914-001,,0.00833333333333,0.0343666666667,0.0122
676,09/20/2021 08:44 AM,Edible (Candy),210914-002,0.0106333333333,0.00763333333333,0.0353,0.0125
677,09/20/2021 08:44 AM,Flower,210914-003,,0.0134666666667,0.0386666666667,0.0165333333333
678,09/20/2021 08:44 AM,Flower,210914-004,0.0363333333333,0.0127333333333,0.0772333333333,0.0147666666667
679,09/20/2021 08:45 AM,Distillate,210917-058,0.0657666666667,0.0456333333333,2.80333333333,0.0344666666667
680,09/20/2021 10:15 AM,Cartridge/solid matrix,210917-057,0.0722333333333,0.0159333333333,0.18,0.0271
681,09/20/2021 12:56 PM,Concentrate,210919-003,0.0160333333333,0.0174666666667,0.0878666666667,0.0115333333333
682,09/20/2021 12:56 PM,Topical,210919-004,,0.0224,0.0843666666667,0.0126
683,09/20/2021 12:56 PM,Tincture,210919-005,0.0411666666667,0.0045,0.0218,0.0102
684,09/20/2021 12:56 PM,Tincture,210919-006,0.0466333333333,0.00503333333333,0.0248,0.0117
685,09/20/2021 12:56 PM,Tincture,210919-007,0.0433666666667,0.00486666666667,0.0255666666667,0.0121
686,09/20/2021 12:56 PM,Tincture,210919-008,0.0628333333333,0.00493333333333,0.0239333333333,0.00986666666667
687,09/20/2021 12:56 PM,Tincture,210919-009,0.072,0.0055,0.0275333333333,0.0115666666667
688,09/20/2021 12:56 PM,Edible (Candy),210919-010,0.0382,0.00753333333333,0.0152,0.00686666666667
689,09/21/2020 11:26 AM,Concentrate,200921-009,,,,
690,09/21/2021 10:08 AM,Tincture,210920-019,0.0003,0.00626666666667,0.0219666666667,0.0131666666667
691,09/21/2021 10:08 AM,Tincture,210920-020,,0.00563333333333,0.0205666666667,0.0117
692,09/21/2021 10:08 AM,Tincture,210920-021,0.0336333333333,0.00566666666667,0.0174333333333,0.0112666666667
693,09/21/2021 10:08 AM,Tincture,210920-022,,0.0067,0.0249,0.0136
694,09/21/2021 10:08 AM,Tincture,210920-023,0.00116666666667,0.0059,0.0181,0.0108666666667
695,09/22/2020 01:45 PM,Isolate,200922-009,0.0169,0.00806666666667,0.065,0.0116
696,09/22/2020 01:45 PM,Tincture,200922-010,0.00176666666667,0.0095,0.0723666666667,0.0109
697,09/22/2020 01:45 PM,Flower,200922-011,0.0601666666667,0.113333333333,0.456333333333,0.0222333333333
698,09/22/2020 01:54 PM,Tincture,200922-012,0.0141666666667,0.0098,0.0812333333333,0.0237
699,09/22/2020 01:54 PM,Tincture,200922-013,0.0307,0.0121333333333,0.032,0.00976666666667
700,09/22/2020 02:03 PM,Flower,200922-014,0.425333333333,0.0602666666667,0.959666666667,0.0225666666667
701,09/22/2021 01:33 PM,Isolate,210920-017,0.0606333333333,0.0177,0.0378,0.0071
702,09/22/2021 01:33 PM,Isolate,210920-018,0.0458333333333,0.0174,0.0483666666667,0.00756666666667
703,09/22/2021 10:17 AM,Edible (Other),210921-008,0.0186333333333,0.00916666666667,0.0153666666667,0.00536666666667
704,09/22/2021 10:17 AM,Edible (Other),210921-009,0.0006,0.0100666666667,0.014,0.00493333333333
705,09/22/2021 10:17 AM,Edible (Other),210921-010,0.0142,0.0100333333333,0.0152333333333,0.00496666666667
706,09/22/2021 10:17 AM,Edible (Other),210921-011,0.0183,0.0099,0.0153666666667,0.0045
707,09/22/2021 10:20 AM,Edible (Other),210921-001,0.0255666666667,0.0024,0.0234333333333,0.0058
708,09/22/2021 10:20 AM,Edible (Other),210921-002,0.0257333333333,0.00246666666667,0.0189,0.00623333333333
709,09/22/2021 10:20 AM,Edible (Other),210921-003,0.0282,0.00226666666667,0.0232333333333,0.00573333333333
710,09/22/2021 10:20 AM,Edible (Other),210921-004,0.0197666666667,0.0025,0.0325333333333,0.00593333333333
711,09/23/2020 01:08 PM,Isolate,200923-056,0.00993333333333,0.00856666666667,0.0110666666667,0.0122
712,09/23/2020 01:08 PM,Isolate,200923-057,,0.0078,,0.00723333333333
713,09/23/2020 03:22 PM,Tincture,200923-059,0.00496666666667,0.0107666666667,0.0848,0.00283333333333
714,09/23/2020 03:22 PM,Tincture,200923-060,0.0108,0.00763333333333,,0.00123333333333
715,09/23/2020 12:47 PM,Flower,200923-050,0.886,0.0557,1.674,0.0196333333333
716,09/23/2020 12:47 PM,Flower,200923-051,0.886,0.061,1.55,0.0212666666667
717,09/24/2020 01:26 PM,Tincture,200924-054,0.015,0.0335666666667,1.28,0.0038
718,09/24/2020 02:41 PM,Concentrate,200924-055,0.00793333333333,0.0199666666667,0.210333333333,0.00866666666667
719,09/24/2020 09:37 AM,Isolate,200924-016,0.0162,0.00836666666667,0.00323333333333,0.0061
720,09/24/2021 02:34 PM,Tincture,210923-031,0.0292,0.0102666666667,0.0582666666667,0.0152666666667
721,09/24/2021 02:34 PM,Tincture,210923-032,0.0281333333333,0.0074,0.0498333333333,0.0135333333333
722,09/24/2021 02:43 PM,Kratom powder,210924-015,0.348,0.0281333333333,0.607,0.0348666666667
723,09/24/2021 02:43 PM,Kratom powder,210924-016,0.340666666667,0.0548,0.552,0.0373333333333
724,09/24/2021 02:43 PM,Kratom powder,210924-017,0.288,0.0397,0.458666666667,0.0347666666667
725,09/24/2021 02:43 PM,Kratom powder,210924-018,0.360666666667,0.0352666666667,0.695333333333,0.0338333333333
726,09/24/2021 02:53 PM,Flower,210924-021,0.0744,0.104,0.123666666667,0.0240333333333
727,09/24/2021 04:06 PM,Flower,210924-012,0.0512666666667,0.0213333333333,0.104333333333,0.00743333333333
728,09/24/2021 10:13 AM,Distillate,210924-006,0.0684,0.0196333333333,0.0469333333333,0.00896666666667
729,09/25/2020 09:56 AM,Edible (Chocolate),200925-010,,,,
730,09/25/2020 10:27 AM,Flower,200925-011,0.061,0.0195,0.107666666667,0.0066
731,09/25/2020 10:27 AM,Flower,200925-012,0.0451666666667,0.0183333333333,0.0680333333333,0.0067
732,09/25/2020 10:27 AM,Flower,200925-013,0.0515666666667,0.0146666666667,0.0636666666667,0.00556666666667
733,09/25/2020 10:27 AM,Flower,200925-014,0.0569333333333,0.0204,0.183666666667,0.00673333333333
734,09/25/2020 10:27 AM,Flower,200925-015,0.0449333333333,0.0133666666667,0.0759333333333,0.0064
735,09/25/2020 10:27 AM,Flower,200925-016,0.0426,0.0181333333333,0.0677333333333,0.00773333333333
736,09/25/2020 10:27 AM,Flower,200925-017,0.0755333333333,0.0211666666667,0.121333333333,0.00623333333333
737,09/25/2020 10:27 AM,Flower,200925-018,0.0425,0.0150333333333,0.0485,0.00696666666667
738,09/25/2020 10:27 AM,Flower,200925-019,0.0405333333333,0.0201,0.0574333333333,0.0077
739,09/25/2020 10:27 AM,Isolate,200925-020,0.2326,0.143666666667,0.211666666667,0.0286666666667
740,09/28/2020 01:09 PM,Topical,200928-006,0.0170666666667,0.0139,0.0224666666667,0.00766666666667
741,09/28/2020 01:09 PM,Topical,200928-007,0.034,0.0138333333333,0.0228666666667,0.00746666666667
742,09/28/2020 02:40 PM,Flower,200928-009,0.294666666667,0.0262333333333,0.496333333333,0.0151
743,09/28/2020 02:40 PM,Flower,200928-010,0.213666666667,0.0213666666667,0.153666666667,0.0137333333333
744,09/28/2020 02:40 PM,Flower,200928-011,0.160333333333,0.0227333333333,0.246666666667,0.0125333333333
745,09/28/2020 02:40 PM,Flower,200928-012,0.174,0.0230666666667,0.201333333333,0.0131
746,09/28/2020 02:40 PM,Flower,200928-013,0.0771666666667,0.0396333333333,0.161666666667,0.00926666666667
747,09/28/2020 02:40 PM,Flower,200928-014,0.119666666667,0.0498333333333,0.228666666667,0.0121
748,09/28/2020 02:40 PM,Flower,200928-015,0.062,0.019,0.11,0.00996666666667
749,09/28/2020 02:40 PM,Flower,200928-016,0.0797,0.0207333333333,0.113666666667,0.0098
750,09/28/2020 02:40 PM,Flower,200928-017,0.0289333333333,0.0235333333333,0.0289333333333,0.00906666666667
751,09/28/2021 03:57 PM,Flower,210928-030,0.0148,0.034,0.0703333333333,0.0161
752,09/28/2021 03:57 PM,Flower,210928-031,0.0157333333333,0.025,0.0594333333333,0.0167
753,09/28/2021 03:57 PM,Flower,210928-032,0.0276666666667,0.0907666666667,0.0596333333333,0.0152
754,09/28/2021 03:57 PM,Flower,210928-033,,0.0520333333333,0.0560333333333,0.0157333333333
755,09/29/2020 10:57 AM,Flower,200929-007,0.101133333333,0.0306666666667,0.426,0.0228666666667
756,09/29/2020 10:57 AM,Flower,200929-008,0.113,0.0532666666667,0.248333333333,0.0062
757,09/29/2020 10:57 AM,Flower,200929-009,0.0932333333333,0.0178666666667,0.233,0.00623333333333
758,09/29/2020 10:57 AM,Flower,200929-010,0.0123666666667,,0.0777666666667,
759,09/29/2020 10:57 AM,Flower,200929-011,0.0355666666667,6.66666666667e-05,0.194666666667,
760,09/29/2020 10:57 AM,Flower,200929-012,0.250333333333,0.0131333333333,0.578666666667,0.0175333333333
761,09/29/2020 10:57 AM,Flower,200929-013,0.18,0.00413333333333,0.491,
762,09/29/2020 10:57 AM,Flower,200929-014,0.0480333333333,0.00643333333333,0.156333333333,
763,09/29/2020 10:57 AM,Flower,200929-015,0.0252,0.000866666666667,0.136333333333,
764,09/29/2020 10:57 AM,Flower,200929-016,0.0443333333333,0.00503333333333,0.170333333333,
765,09/29/2020 10:57 AM,Flower,200929-017,0.0752333333333,0.0184,0.239666666667,
766,09/29/2020 10:57 AM,Flower,200929-018,0.0572666666667,0.00563333333333,0.203666666667,
767,09/29/2020 10:57 AM,Flower,200929-019,0.0959333333333,0.00326666666667,0.312333333333,
768,09/29/2020 10:57 AM,Flower,200929-020,0.0163,,0.238,
769,09/29/2020 10:57 AM,Flower,200929-021,0.0772,0.000633333333333,0.385666666667,0.00216666666667
770,09/29/2020 12:46 PM,Flower,200929-022,,,,
771,09/29/2021 04:22 PM,Edible (Other),210929-019,,0.0002,,
772,09/29/2021 04:22 PM,Edible (Other),210929-020,,0.00323333333333,,
773,09/30/2020 09:31 AM,Concentrate,200930-004,,,,
774,09/30/2020 12:28 PM,Flower,200930-007,0.0445333333333,0.038,0.731666666667,
775,09/30/2020 12:28 PM,Flower,200930-008,0.0303666666667,0.0199666666667,0.259333333333,
776,09/30/2020 12:28 PM,Flower,200930-009,,0.0271,0.254,
777,09/30/2020 12:28 PM,Flower,200930-010,0.0538,0.0067,0.267333333333,
778,09/30/2021 01:55 PM,Concentrate,210930-005,,0.0454666666667,0.0172,0.0107333333333
779,09/30/2021 01:55 PM,Concentrate,210930-006,,0.0054,,0.00283333333333
780,10/01/2020 04:19 PM,Concentrate,201001-007,,0.006,0.186,
781,10/01/2021 09:18 AM,Edible (Other),210930-009,,,,
782,10/01/2021 09:18 AM,Edible (Other),210930-010,,0.000266666666667,0.00656666666667,
783,10/02/2020 12:35 PM,Flower,201002-023,0.0262666666667,0.0119,0.233333333333,
784,10/02/2020 12:35 PM,Flower,201002-024,0.0536,0.0083,0.282333333333,
785,10/02/2020 12:35 PM,Concentrate,201002-025,0.0067,,0.562666666667,
786,10/02/2020 12:35 PM,Concentrate,201002-026,,0.0682,2.33333333333,0.101366666667
787,10/02/2020 12:35 PM,Concentrate,201002-027,,0.021,6.16,0.0249
788,10/02/2020 12:35 PM,Concentrate,201002-028,,,0.430666666667,
789,10/02/2020 12:35 PM,Flower,201002-029,0.0622333333333,0.0165,0.110666666667,0.0003
790,10/05/2020 03:25 PM,Flower,201005-008,0.176666666667,0.0173333333333,0.303666666667,0.0101
791,10/05/2020 03:25 PM,Flower,201005-009,0.111,0.0177,0.206,0.00873333333333
792,10/05/2020 03:25 PM,Flower,201005-010,0.0241,0.0126,0.0125666666667,0.0071
793,10/05/2020 03:25 PM,Flower,201005-011,0.109,0.0122,0.0920666666667,0.0136
794,10/05/2020 03:25 PM,Flower,201005-012,0.0582,0.0112,0.109666666667,0.0114
795,10/05/2020 03:25 PM,Tincture,201005-013,0.0199,0.0089,0.0277,0.0057
796,10/05/2020 03:25 PM,Topical,201005-014,0.0697666666667,0.0306333333333,0.0179666666667,0.00496666666667
797,10/06/2020 01:09 PM,Tincture,201006-019,0.0325666666667,0.00843333333333,0.028,0.00483333333333
798,10/06/2020 01:09 PM,Flower,201006-020,0.0243333333333,0.0085,0.0848,0.00766666666667
799,10/06/2020 01:09 PM,Flower,201006-021,0.0354,0.0352333333333,0.0435666666667,0.00676666666667
800,10/06/2020 12:59 PM,Concentrate,201006-017,0.102366666667,0.0125,0.0231,0.0113333333333
801,10/06/2020 12:59 PM,Flower,201006-018,0.199666666667,0.0951,0.364666666667,0.0110333333333
802,10/06/2021 09:49 AM,Flower,210930-013,0.0247333333333,0.0900333333333,0.0702,0.0128333333333
803,10/06/2021 09:49 AM,Distillate,211004-015,0.0112,0.0061,0.021,0.0173666666667
804,10/07/2020 09:37 AM,Concentrate,201006-003,0.0161333333333,0.00756666666667,0.0459333333333,0.00693333333333
805,10/07/2020 09:37 AM,Isolate,201006-004,0.00783333333333,0.0058,0.0313666666667,0.00476666666667
806,10/07/2020 09:37 AM,Concentrate,201006-005,0.0244333333333,0.0128,0.104333333333,0.0110666666667
807,10/07/2021 04:07 PM,Flower,211007-010,0.0294,0.197333333333,0.0889666666667,0.0146333333333
808,10/08/2020 02:36 PM,Concentrate,201007-010,0.0217666666667,0.015,0.0849,0.00916666666667
809,10/08/2020 02:45 PM,Tincture,201008-029,0.0504666666667,0.0153333333333,0.0403666666667,0.0215333333333
810,10/08/2020 02:45 PM,Distillate,201008-030,0.0140333333333,0.0153,0.0477,0.0203666666667
811,10/08/2020 08:47 AM,Flower,201008-012,0.322666666667,0.0478333333333,0.0322666666667,0.00656666666667
812,10/08/2020 12:34 PM,Concentrate,201008-021,0.0172333333333,0.0117333333333,0.169333333333,0.0108666666667
813,10/08/2020 12:34 PM,Concentrate,201008-022,0.0198,0.0104,0.0655333333333,0.00966666666667
814,10/08/2020 12:34 PM,Concentrate,201008-023,0.0067,0.0055,0.0299333333333,0.0046
815,10/08/2020 12:34 PM,Topical,201008-024,0.00906666666667,0.00596666666667,0.0493333333333,0.0054
816,10/08/2020 12:34 PM,Topical,201008-025,0.00603333333333,0.0107333333333,0.0443333333333,0.00466666666667
817,10/08/2020 12:34 PM,Topical,201008-026,0.00793333333333,0.00646666666667,0.0455333333333,0.00446666666667
818,10/08/2020 12:34 PM,Concentrate,201008-027,0.00866666666667,0.0054,0.0571666666667,0.00456666666667
819,10/08/2020 12:34 PM,Flower,201008-028,0.0341,0.00843333333333,0.157333333333,0.0071
820,10/08/2020 12:53 PM,Distillate,201008-001,0.0617333333333,0.0220666666667,0.0566333333333,0.0110333333333
821,10/08/2021 02:28 PM,Tincture,211007-006,0.0251666666667,0.0146333333333,0.0214,0.00963333333333
822,10/08/2021 02:28 PM,Tincture,211007-007,0.0032,0.0145333333333,0.0200666666667,0.00973333333333
823,10/09/2020 04:17 PM,Isolate,201009-009,0.0247333333333,0.0157333333333,0.04,0.0150333333333
824,10/09/2020 08:44 AM,Flower,201008-019,0.227333333333,0.0320333333333,0.446666666667,0.00986666666667
825,10/09/2020 08:44 AM,Concentrate,201008-020,0.0204,0.0102666666667,0.0706666666667,0.00876666666667
826,10/09/2020 11:44 AM,Topical,201009-002,0.0171666666667,0.0157333333333,0.0390666666667,0.0211333333333
827,10/09/2020 11:44 AM,Topical,201009-003,,0.0157333333333,0.0423666666667,0.0189333333333
828,10/09/2020 11:44 AM,Tincture,201009-004,,0.0206666666667,0.0346666666667,0.0170333333333
829,10/09/2020 12:18 PM,Tincture,201009-008,,0.0362333333333,1.16333333333,0.0171
830,10/11/2021 12:47 PM,Flower,211011-035,0.0172,0.0009,0.0564666666667,0.00573333333333
831,10/12/2020 11:49 AM,Concentrate,201009-006,,0.0171333333333,0.0606333333333,0.0167333333333
832,10/12/2020 11:58 AM,Concentrate,201011-001,0.0128,0.0197333333333,0.0461,0.0170666666667
833,10/12/2020 12:03 PM,Concentrate,201011-002,,0.0173666666667,0.0731,0.0163
834,10/12/2021 10:50 AM,Edible (Other),211011-036,0.0003,0.0145666666667,0.0142666666667,0.00866666666667
835,10/12/2021 10:50 AM,Edible (Other),211011-037,,0.0140333333333,0.0146666666667,0.00783333333333
836,10/12/2021 10:50 AM,Edible (Other),211011-038,,0.0133333333333,0.0143333333333,0.00763333333333
837,10/12/2021 10:50 AM,Edible (Other),211011-039,,0.0138333333333,0.0139333333333,0.00773333333333
838,10/12/2021 10:50 AM,Edible (Other),211011-040,0.0155333333333,0.0148333333333,0.0145,0.008
839,10/12/2021 10:50 AM,Edible (Other),211011-041,0.0154,0.0150666666667,0.0157,0.00776666666667
840,10/13/2020 09:31 AM,Concentrate,201013-009,0.0257,0.0154,0.0425333333333,0.0159
841,10/13/2020 10:56 AM,Concentrate,201013-016,,,0.025,
842,10/13/2020 10:56 AM,Concentrate,201013-017,,,0.0287333333333,
843,10/13/2020 10:56 AM,Flower,201013-018,0.0464666666667,0.0019,0.101,
844,10/13/2020 10:56 AM,Flower,201013-019,0.0561,0.0051,0.134666666667,
845,10/13/2020 10:56 AM,Flower,201013-020,0.991333333333,0.0182666666667,1.91,0.00523333333333
846,10/13/2020 10:56 AM,Flower,201013-021,0.321666666667,0.0103,0.564666666667,
847,10/13/2020 10:56 AM,Flower,201013-022,0.435,0.0062,2.08,0.00306666666667
848,10/13/2020 10:56 AM,Flower,201013-023,0.109666666667,0.0107,0.261666666667,0.0025
849,10/13/2020 10:56 AM,Concentrate,201013-024,,,0.0335,
850,10/13/2020 10:56 AM,Concentrate,201013-025,,,0.0178666666667,
851,10/13/2020 10:56 AM,Flower,201013-026,0.106333333333,0.0143,0.657333333333,
852,10/13/2020 10:56 AM,Flower,201013-027,0.451333333333,0.0613,0.890666666667,
853,10/13/2020 10:56 AM,Flower,201013-028,0.0074,0.0486,0.0563,
854,10/13/2020 10:56 AM,Flower,201013-029,0.00673333333333,0.0243666666667,0.0869333333333,
855,10/13/2021 08:30 AM,Flower,211013-009,0.321333333333,0.0663666666667,0.0186333333333,0.0084
856,10/14/2020 03:24 PM,Flower,201014-040,0.0149,0.0109666666667,0.0739666666667,
857,10/14/2020 03:24 PM,Flower,201014-041,0.210666666667,0.0396,0.917,
858,10/14/2020 11:40 AM,Topical,201014-033,,,0.0462666666667,
859,10/14/2020 11:40 AM,Topical,201014-034,,,0.0654,
860,10/14/2020 11:40 AM,Topical,201014-035,,,0.0603666666667,
